username,tweet_date,resource,req,bloodgroup,contact,cities,tweet
findthecolors,2021-05-05 16:57:49,oxygen,AVAILABLE,NA,[],['Bangalore'],"@VJayanaik Look at other people tweeting about availability of icu, bed, oxygen in Bangalore:

- https://t.co/6dek85UCIN 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/MT1nEbS95Z"
Shahid46er,2021-05-05 16:57:43,oxygen,NEED,NA,[],['Bangalore'],@IlaajIndia need oxygen cylinder verified contact in Bangalore. Please help 🙏🏻
findthecolors,2021-05-05 16:56:00,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@srivatsa_av1 Please look here for people posting about availability of icu, bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/AOieX8KpzZ"
mprabhakar45,2021-05-05 16:55:07,oxygen,UNKNOWN,NA,['9845543677'],['Bangalore'],"@bkarthick03011 @RohitvNiranjan Verified oxygen vendor - 9845543677, Sadanand, Bangalore (Peenya area) (verified at 7:30 am today)"
CaptainBold,2021-05-05 16:52:11,oxygen,AVAILABLE,NA,[],['Bangalore'],"@VJayanaik You can check here if people are posting about availability of icu, bed, oxygen in Bangalore:

- https://t.co/6dek85UCIN 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/rOQDLj9ZGk"
Shraddhu___18,2021-05-05 16:49:17,oxygen,UNKNOWN,NA,[],['Bangalore'],"Oxygen cylinder in Bangalore.
verified: 7.37pm 04/05/21

#Bangalore
#Bengaluru
#Oxygen 
#OxygenCylinders 
#covid19india
#covidindiainfo
#covidindia
#covidResources https://t.co/3U78wfagxU"
missioncovidind,2021-05-05 16:39:55,oxygen,AVAILABLE,NA,['8095760114'],['Bangalore'],"#Oxygen supplies available in #Bangalore.
Phone number: 8095760114.
Verified at 7:38 p.m. May 5th. Please  to amplify this.
#Bangalore"
missioncovidind,2021-05-05 16:39:22,oxygen,UNKNOWN,NA,"['8951755722', '9686198986', '9892356727', '9844276111', '8861572742']",['Bangalore'],"Oxygen vendors for Banglore. All are verified today. 

Contacts
1. Drug Controller Helpline 24x7
8951755722

2. Ganesh
9686198986

3. Manoj
9892356727

4. Ramesh
9844276111

5. Srikanth V
8861572742

#Oxygen #bangalore #OxygenEmergency
#OxygenCylinders CovidResources
#Bangalore"
drum2109,2021-05-05 16:31:40,ICU Bed,UNKNOWN,NA,['8660856709'],['Bangalore'],"@shahfaesal Please call/message Mercy helpline at *8660856709*. _(Last verified: 0 minutes ago)_

Icu bed in Bangalore"
Ideator_Atom,2021-05-05 16:27:17,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@Ekta_Sharrrma People might be posting here about availability of icu, bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/qsrzmvZRjR"
findthecolors,2021-05-05 16:25:05,oxygen,AVAILABLE,NA,[],['Bangalore'],"@VJayanaik People might be posting here about availability of icu, bed, oxygen in Bangalore:

- https://t.co/6dek85UCIN 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/srNTzgSNJh"
aapka_allen,2021-05-05 16:20:34,plasma,NEED,['AB+'],['7760966105'],['Bangalore'],"Date - 21/4/2021
Patient name- Prasanna Kumar
Requirement- Plasma for covid patient 
Blood group - AB+
Units required- 1
Contact person- Chitkala
Phone number- 7760966105
Location- Bangalore 

Verified: yes

 It's a emergency 🚨"
findthecolors,2021-05-05 16:20:04,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@priyankabekal People might be posting here about availability of icu, bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/ocjvMpl5cO"
findthecolors,2021-05-05 16:19:15,oxygen,AVAILABLE,NA,[],['Bangalore'],"@priyanjoota Look at other people tweeting about availability of bed, oxygen in Bangalore:

- https://t.co/6dek85UCIN 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/OEweRo0fHG"
MDPallavi,2021-05-05 16:17:40,oxygen,UNKNOWN,NA,[],[],These guys are authentic and verified. Please donate to raise money for oxygen concentrator sand other medical equipment- https://t.co/l4QVc7bK3H
v_a_n_r,2021-05-05 16:16:56,oxygen,AVAILABLE,NA,['919513113766'],['Bangalore'],"@Cyble19 @fayedsouza Bangalore verified
9:28pm 05/05

oxygen cylinders available, 47L for 42k. location: KR Market

they deliver home

+919513113766"
harshitrai,2021-05-05 15:57:26,oxygen,UNKNOWN,NA,[],['Bangalore'],"Oxygen refill in Bangalore.
verified at 6.41pm 05/05
#Bengaluru
#Bangalore
#oxygen
#covid19india
#covidindiainfo
#covidindia
#covidResources https://t.co/fRcTca9RP5"
taessonkimchi,2021-05-05 15:52:27,oxygen,UNKNOWN,NA,"['8951755722', '9686198986', '9892356727', '9844276111', '8861572742']",['Bangalore'],"Oxygen vendors for Banglore. All are verified today. 

Contacts
1. Drug Controller Helpline 24x7
8951755722

2. Ganesh
9686198986

3. Manoj
9892356727

4. Ramesh
9844276111

5. Srikanth V
8861572742

#Oxygen #bangalore #OxygenEmergency
#OxygenCylinders #CovidResources"
anilrai536,2021-05-05 15:52:25,other,UNKNOWN,NA,[],['Bangalore'],RTPCR tests in Bangalore (North) verified by @The_Kulk at 9:30 AM on 5th May. https://t.co/Ny0DFSVyYd
Ashu65827158,2021-05-05 15:46:32,oxygen,AVAILABLE,NA,[],['Bangalore'],"@astripat You can check here if people are posting about availability of bed, oxygen in Bangalore:

- https://t.co/6dek85UCIN 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/xaJWxlxXwM"
urstrulymaddy,2021-05-05 15:37:32,oxygen,AVAILABLE,NA,[],['Bangalore'],"@TarakFanatic Look at other people tweeting about availability of bed, oxygen in Bangalore:

- https://t.co/6dek85UCIN 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/RTXNr8c3Ui"
Viny4u,2021-05-05 15:28:11,plasma,NEED,NA,['9742077752'],['Bangalore'],"#Bangalore #Plasma
Blood Group : O+ve
Age: 38
Units : 2
Purpose :  COVID patient on ventilator
Hospital Name :  Sparsh Hospital
Location of hospital: Yeshwanthpur - Bangalore 9742077752
Verified by #OBD_Team
@Tejasvi_Surya @Offtejasvisurya @BlrCityPolice @Uber_BLR @blrcp"
Viny4u,2021-05-05 15:27:53,plasma,AVAILABLE,NA,['8317418483'],['Bangalore'],"Urgent.I m looking for plasma A+ blood group for my dad. Pls convey in your network and check the availability. 
Patient: Kareem ulla khan
Contact : 8317418483
North Bangalore hospital

#plasma #PlasmaDonor #Bangalore #CovidHelp #CovidResources #Verified"
ulag21,2021-05-05 15:24:28,oxygen,NEED,NA,['9611208963'],['Bangalore'],"VERIFIED 05-05-2021 at 9:52 am

*9611208963* 
Oxygen requirements in Bangalore, connect with them. They are a bunch of volunteers who help find resources. #Bangalore #Oxygen"
ramcharantej932,2021-05-05 15:22:02,oxygen,AVAILABLE,NA,['9945226981'],['Bangalore'],"Verified ✅

Lead for Oxygen Cylinders(not concentrators) in Bangalore. Contact : 9945226981. as of now their providing for hospitals. Thursday &amp; Friday Stock Will Be Available For Homes Also. Verified at 12.28PM !! 👍👍 

@MBofficialTeam #IndiaFightsCOVID19 #covid19bangalore"
Rrahulzshwet,2021-05-05 15:17:59,oxygen,AVAILABLE,NA,['9845471570'],['Bangalore'],"Ambulance service with/without oxygen available in #Bangalore

Contact- 9845471570 (whatsapp/call)

#Verified 
#CovidResources 
#COVIDEmergencyIndia"
Seeka39003215,2021-05-05 15:02:05,oxygen,UNKNOWN,NA,[],['Bangalore'],"✅VERIFIED 9:56 pm 26th April✅

NK Healthtech for #concentrators
Currently out of stock
Positively Restocking New Machines next week.

+91 96288 31824 
prebook or contact in the first week of May
#bangalore #oxygen #verified"
mitandas119,2021-05-05 14:47:58,ICU Bed,UNKNOWN,NA,"['80 2670 1150', '8660856709', '80 23341771', '80 23424044']",['Bangalore'],"@SoniaAg18032189 @Bhand_Engineer Hi please check this out

ICU Ventilators in Bangalore (verified)
pls amplify

Victoria hospital 080 2670 1150
Mercy mission 8660856709
kc general hospital 080 23341771
Varalakshmi hospital rajaji nagar. 080 23424044"
findthecolors,2021-05-05 14:27:15,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@Ray88189036 Look at other people tweeting about availability of icu, bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/s8RWF0OpPS"
CVDResourcesBot,2021-05-05 14:12:04,oxygen,AVAILABLE,NA,['8152853107'],['Bangalore'],"@anand_2000v Try this:
Oxygen Concentrator Available in Bangalore, 7 L, Verified on: 5/5/21 1:01 PM
Contact : 8152853107"
Chandana_vana,2021-05-05 14:04:19,plasma,UNKNOWN,NA,[],['Bangalore'],"Verified #Plasma patients for Bangalore. Please amplify. These patients registered in the past 10 hours. 
Donors can register in: https://t.co/668YCcKJQt
@iamRashmika @rakshitshetty @NaveenPolishety @AdiviSesh @ActorMadhavan @RRRMovie @SureshProdns @devdpd07 @MusicThaman https://t.co/xKcJU4lBhP"
findthecolors,2021-05-05 14:02:53,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@covidbangalore There are people who are making calls and checking for availability of icu in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/cKUfC74Kfm"
SrikanthIyer10,2021-05-05 14:02:24,oxygen,AVAILABLE,NA,['8660856709'],['Bangalore'],"@zoo_bear @srivatsayb @RakshaRamaiah @TabbuRao @ArshadRizwan #Bangalore #Oxygen

Mercy Oxygen Centre (NGO) is doing end to end platforming, The oxygen helpline is available. Bangalore. 
8660856709

Verified by Sushi at 8 PM on 28-04-21

#ICLUVerifies"
findthecolors,2021-05-05 13:59:09,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@SudeepK89587108 People might be posting here about availability of icu, bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/NJUWhgSZlu"
Noor_Verified,2021-05-05 13:57:47,oxygen,UNKNOWN,NA,[],['Bangalore'],"SHAME ON YOU @Tejasvi_Surya SHAME ON YOU!
When you were busy touring West Bengal, Tamil Nadu, kerala and other States for election rallies, This same muslim community members in Bangalore which you are now targeting, were busy helping people to find beds, Oxygen, Cremations etc. https://t.co/ZmvearNHD9"
Sarcastic_SR,2021-05-05 13:27:24,oxygen,AVAILABLE,NA,[],['Bangalore'],"@ugly_goodbad @isha_pant @CPBlr @NammaBengaluroo @Tejasvi_Surya @Sowmyareddyr ✨✨ 3 Oxygen Cylinders Available Now in Bangalore 

Info from supplier - 10L cylinder, home delivery available 

DM @peakbengaluru for info 

(verified by volunteer at 640PM 5May, tweet will be deleted on stocks out, disclaimers apply)"
findthecolors,2021-05-05 13:24:25,oxygen,AVAILABLE,NA,[],['Bangalore'],"@IkramS_23 People might be posting here about availability of icu, bed, oxygen in Bangalore:

- https://t.co/6dek85UCIN 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/lmGO9SqSr6"
Covid19Help10,2021-05-05 13:09:53,oxygen,UNKNOWN,NA,"['8951755722', '9686198986', '9892356727', '9844276111', '8861572742', '9845063119']",['Bangalore'],"OXYGEN Vendors for Bengaluru. All are Verified today. 
Contacts
1. Drug Controller Helpline 24x7
8951755722
2. Ganesh
9686198986
3. Manoj
9892356727
4. Ramesh
9844276111
5. Srikanth V
8861572742
6. Universal Air Products
Subhashish Guha Roy
9845063119
#Bangalore"
SharathKanyadi,2021-05-05 13:09:22,other,AVAILABLE,NA,[],['Bangalore'],#Bangalore Call these numbers for #Beds availability. #Verified. https://t.co/PF36aok7I3
findthecolors,2021-05-05 12:56:32,other,AVAILABLE,NA,[],['Bangalore'],"@N007ca There are people who are making calls and checking for availability of bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/PwB3maQXaN"
MahaCovid_,2021-05-05 12:28:42,plasma,UNKNOWN,NA,[],"['Bangalore', 'Delhi']","https://t.co/f0UdWEsU1f
Verified Plasma doners list in India 
#Bangalore #COVIDEmergency #COVID19India #Delhi #SOSNoida #SOSPune #COVIDSecondWaveInIndia #CovidHelp"
MahaCovid_,2021-05-05 12:28:40,plasma,UNKNOWN,NA,[],"['Bangalore', 'Delhi']","@bhumipednekar @jokebazz https://t.co/f0UdWEsU1f
Verified Plasma doners list in India 
#Bangalore #COVIDEmergency #COVID19India #Delhi #SOSNoida #SOSPune #COVIDSecondWaveInIndia #CovidHelp"
MahaCovid_,2021-05-05 12:28:36,plasma,UNKNOWN,NA,[],"['Bangalore', 'Delhi']","@tweetAnahita @dulcetchani https://t.co/f0UdWEsU1f
Verified Plasma doners list in India 
#Bangalore #COVIDEmergency #COVID19India #Delhi #SOSNoida #SOSPune #COVIDSecondWaveInIndia #CovidHelp @Niteshgoyall"
findthecolors,2021-05-05 12:25:16,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@parveengarg8 Look at other people tweeting about availability of icu, bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/PEnHxHCHyE"
findthecolors,2021-05-05 12:17:41,plasma,AVAILABLE,NA,[],['Bangalore'],"@RathanRameshRR1 Please look here for people posting about availability of plasma in Bangalore:

- https://t.co/Ygd8d04n2z 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/TE9VSQRS45"
findthecolors,2021-05-05 12:16:54,other,AVAILABLE,NA,[],['Bangalore'],"@pujaupadhyay_ People might be posting here about availability of bed, ventilator in Bangalore:

- https://t.co/MIFUlZ2yQR 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/Wgdx3FXDnW"
findthecolors,2021-05-05 12:13:18,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@doingthenew You can check here if people are posting about availability of icu, bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/8CtxoVrkqe"
findthecolors,2021-05-05 12:06:49,plasma,AVAILABLE,NA,[],['Bangalore'],"@alkakhare12 Some good people are posting about availability of plasma in Bangalore:

- https://t.co/Ygd8d04n2z 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/hea7OKRsN4"
priyanka1691699,2021-05-05 12:04:37,oxygen,NEED,NA,['9611208963'],['Bangalore'],"VERIFIED 05-05-2021 at 9:52 am

*9611208963* 
Oxygen requirements in Bangalore, connect with them. They are a bunch of volunteers who help find resources. #Bangalore #Oxygen #OxygenCylinders #OxygenEmergency"
findthecolors,2021-05-05 12:00:16,ICU Bed,AVAILABLE,NA,[],['Bangalore'],"@IamVeeC Some good people are posting about availability of icu, bed in Bangalore:

- https://t.co/Rl3HPu4JYH 
- Contact the respective BBMP helpline - https://t.co/YTTFTkqz7v

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏 https://t.co/H2FF0Gpw8p"
batman_didnt,2021-05-05 11:51:12,oxygen,AVAILABLE,NA,['8152853107'],['Bangalore'],"@deepsealioness whatsapp and verified ✅ as of 5th May, 12 pm

OXYGEN CONCENTRATORS IN BENGALURU, BANGALORE!

7 litre capacity 
cost: Rs. 90k + GST (60% advance, 40% post delivery) 

delivery available from tomorrow - 6th May
share your location with them for the same 

contact: 8152853107"
shrutirohida,2021-05-05 11:40:35,oxygen,NEED,NA,[],['Bangalore'],"*Bangalore! Verified by telegram team

Oxygen 
+91 81238 90892
Time: 9 am to 6 pm
Location: 
Next to Campbell Hospital
Sector 6, HSR Layout 

Patient needs to come to the location with prescription. They can sit and take oxygen, free of cost.
#CovidHelp #COVID19 
#CovidIndia"
nkashimpuria9,2021-05-05 11:39:02,oxygen,UNKNOWN,NA,"['8951755722', '9686198986', '9892356727', '9844276111', '8861572742', '9845063119']",['Bangalore'],"@AsthaRattan @Vivek_Investor OXYGEN Vendors for Bangalore All are Verified today. 8:51 AM - May 5, 2021
1. Drug Controller Helpline 24x7
8951755722
2. Ganesh
9686198986
3. Manoj
9892356727
4. Ramesh
9844276111
5. Srikanth V
8861572742
6. Universal Air Products
Subhashish Guha Roy
9845063119"
YSJDevotee,2021-05-05 11:33:00,oxygen,UNKNOWN,NA,[],['Bangalore'],"BANGALORE KENGERI OXYGEN BED ANY VERIFIED LEAD BESIDES BBMP? 

RT&amp; AMPLIFY"
AKSHAYSVIDHATE,2021-05-05 11:23:09,plasma,UNKNOWN,NA,['9900482266'],['Bangalore'],"@CovRelief
1. Patient Name: Bharath N
2. Age : 29
3. Gender: Male
4. Plasma Group: B+
5. Patient Attender Name : Sunil
6. Attender Mobile Number : 9900482266
7. Town/City: Jaynagar, Bangalore
8. Hospital: Apolla Hospital
9. Patient condition :critical

Verified"
