username,tweet_date,text,hashtags
itsgayatrisays,2021-05-06 04:28:50,"#Mumbai oxygen Cyclinders Available!!

Provide oxygen supplies all over mumbai and Thane..

Contact: +91 90825 97161

Personally verified 5/5/2021 17: 18 uk time) (7mins ago)

#Mumbai #OxygenCylinder #COVID19India #COVIDEmergencyIndia https://t.co/Bpq60DYDMa","[{'text': 'Mumbai', 'indices': [21, 28]}]"
vfactor07,2021-05-06 04:28:27,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
wtfichangedmyID,2021-05-06 04:28:26,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
isimran__,2021-05-06 04:28:19,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
i_akks,2021-05-06 04:28:13,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
isimran__,2021-05-06 04:28:13,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
follo_me___,2021-05-06 04:28:13,"Oxygen Beds Available in Mumbai 
Name: Jeeto Covid Care Centre.
Location: Janta Nagar BMC School, Tradev, Mumbai.
Availability: 27 Oxygen Beds
Contact: 9892344222
Verified on 5th May, 2021 at 4:51 pm
@bot_assist",[]
uNiqueeTweeteR2,2021-05-06 04:28:11,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
Sik_And_Er,2021-05-06 04:27:51,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
just_mohit,2021-05-06 04:27:02,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
RetweetsMumbai,2021-05-06 04:26:44,"Oxygen Beds Available in Mumbai 
Name: Jeeto Covid Care Centre.
Location: Janta Nagar BMC School, Tradev, Mumbai.
Availability: 27 Oxygen Beds
Contact: 9892344222
Verified on 5th May, 2021 at 4:51 pm
@bot_assist",[]
amarxeon,2021-05-06 04:26:24,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
#MUMBAI GOREGAON-W
#Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93,road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MumbaiCovid","[{'text': 'MUMBAI', 'indices': [11, 18]}, {'text': 'Oxygen', 'indices': [30, 37]}, {'text': 'MumbaiCovid', 'indices': [258, 270]}]"
Vamshi_mAi,2021-05-06 04:26:24,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
AkashMoon17,2021-05-06 04:26:22,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
snehal__18,2021-05-06 04:25:55,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
resource_botIN,2021-05-06 04:25:54,"This is a source of #oxygen leadsai as of today, verified personally by an intern in my team.

Cities: #Pune, #Delhi, #Mumbai, #Kolkata #Lucknow

I'll try to share a verified list everyday 
 #COVID19India https://t.co/MEXuGFK3P4","[{'text': 'oxygen', 'indices': [40, 47]}, {'text': 'Pune', 'indices': [123, 128]}, {'text': 'Delhi', 'indices': [130, 136]}]"
Andeshwarkijai,2021-05-06 04:25:52,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
Covid19Help10,2021-05-06 04:25:46,"#sos mumbai
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

#sossm

Last Verified @ 6/05/21 08:49 AM

#MahaCovid","[{'text': 'sos', 'indices': [20, 24]}]"
snehal__18,2021-05-06 04:25:42,"#sos mumbai
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

#sossm

Last Verified @ 6/05/21 08:49 AM

#MahaCovid","[{'text': 'sos', 'indices': [20, 24]}]"
paneer_tikkaa,2021-05-06 04:25:11,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
kandi_anusha,2021-05-06 04:24:00,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
irfankhan_027,2021-05-06 04:23:56,"This is a source of #oxygen leadsai as of today, verified personally by an intern in my team.

Cities: #Pune, #Delhi, #Mumbai, #Kolkata #Lucknow

I'll try to share a verified list everyday 
 #COVID19India https://t.co/MEXuGFK3P4","[{'text': 'oxygen', 'indices': [40, 47]}, {'text': 'Pune', 'indices': [123, 128]}, {'text': 'Delhi', 'indices': [130, 136]}]"
kami3012,2021-05-06 04:23:53,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
shekhawat2u,2021-05-06 04:23:37,"MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 
Contact - 096193 81829
Location- Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East
Last verified @ 6/5/21, 9:12 AM
#CovidResources  #mumbai",[]
Sik_And_Er,2021-05-06 04:23:32,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
HabibunnisaSye1,2021-05-06 04:22:32,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
UrsMaheshMahi,2021-05-06 04:22:15,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
_SoulOnFleek,2021-05-06 04:21:52,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
retweet_baba,2021-05-06 04:21:32,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
jaiswal_adt,2021-05-06 04:21:18,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
ZenDesign10,2021-05-06 04:21:11,"#CovidInfoAlert
#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west,","[{'text': 'CovidInfoAlert', 'indices': [18, 33]}, {'text': 'TeamIndiaVsCovid', 'indices': [34, 51]}, {'text': 'Verified', 'indices': [52, 61]}, {'text': 'MUMBAI', 'indices': [62, 69]}, {'text': 'Oxygen', 'indices': [70, 77]}]"
roul_anshita,2021-05-06 04:20:29,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
panchalgaurav04,2021-05-06 04:19:59,"#CovidInfoAlert
#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west,","[{'text': 'CovidInfoAlert', 'indices': [18, 33]}, {'text': 'TeamIndiaVsCovid', 'indices': [34, 51]}, {'text': 'Verified', 'indices': [52, 61]}, {'text': 'MUMBAI', 'indices': [62, 69]}, {'text': 'Oxygen', 'indices': [70, 77]}]"
Nikhil1286,2021-05-06 04:19:50,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
Vickster469,2021-05-06 04:19:24,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
sanjay_bhatia,2021-05-06 04:19:24,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
Vickster469,2021-05-06 04:18:46,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
sagarshiva1,2021-05-06 04:18:38,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
bihar2bombay,2021-05-06 04:18:32,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
BholaBhartiya,2021-05-06 04:18:02,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
surwade_shweta,2021-05-06 04:17:33,"#CovidInfoAlert
#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west,","[{'text': 'CovidInfoAlert', 'indices': [18, 33]}, {'text': 'TeamIndiaVsCovid', 'indices': [34, 51]}, {'text': 'Verified', 'indices': [52, 61]}, {'text': 'MUMBAI', 'indices': [62, 69]}, {'text': 'Oxygen', 'indices': [70, 77]}]"
CrazyHumanKid,2021-05-06 04:17:26,"#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders
VEER Foundation
Name: Dhaval (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west
via @TeamSOSIndia
cc: @Alphatoonist @TheNeatSoul @GoofyOlives @TheNiteshSingh @AshwiniDodani","[{'text': 'TeamIndiaVsCovid', 'indices': [20, 37]}, {'text': 'Verified', 'indices': [38, 47]}, {'text': 'MUMBAI', 'indices': [48, 55]}, {'text': 'Oxygen', 'indices': [56, 63]}]"
AshwiniDodani,2021-05-06 04:17:12,"#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders
VEER Foundation
Name: Dhaval (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west
via @TeamSOSIndia
cc: @Alphatoonist @TheNeatSoul @GoofyOlives @TheNiteshSingh @AshwiniDodani","[{'text': 'TeamIndiaVsCovid', 'indices': [20, 37]}, {'text': 'Verified', 'indices': [38, 47]}, {'text': 'MUMBAI', 'indices': [48, 55]}, {'text': 'Oxygen', 'indices': [56, 63]}]"
JAYStarQ,2021-05-06 04:16:44,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
pratikbedia,2021-05-06 04:16:42,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
pratikbedia,2021-05-06 04:16:37,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
veerakunaparedy,2021-05-06 04:16:16,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
surwade_shweta,2021-05-06 04:16:10,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
sayan_dey,2021-05-06 04:15:59,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
RetweetsMumbai,2021-05-06 04:15:51,"O+ #PlasmaDonor available in #Mumbai 
Please DM or reply to this tweet for further details. 

#covid_19 #covidpatients #corona #covidresources #covidindia #covidaid #helpforcovid #plasma #plasmadonation #Mumbai #plasmaavailable #PlasmaRequirement #verified https://t.co/aQEIFIbzzK","[{'text': 'PlasmaDonor', 'indices': [23, 35]}, {'text': 'Mumbai', 'indices': [49, 56]}, {'text': 'covid_19', 'indices': [114, 123]}, {'text': 'covidpatients', 'indices': [124, 138]}]"
ITVaficionado,2021-05-06 04:15:45,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
Devoleena_23,2021-05-06 04:15:36,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
surwade_shweta,2021-05-06 04:15:21,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
npssingh,2021-05-06 04:15:07,"#CovidInfoAlert
#TeamIndiaVsCovid
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west,","[{'text': 'CovidInfoAlert', 'indices': [18, 33]}, {'text': 'TeamIndiaVsCovid', 'indices': [34, 51]}, {'text': 'Verified', 'indices': [52, 61]}, {'text': 'MUMBAI', 'indices': [62, 69]}, {'text': 'Oxygen', 'indices': [70, 77]}]"
Kokanchi_Rani,2021-05-06 04:15:03,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI GOREGAON-West
Oxygen cylinders available
VEER Foundation

Name: Dhaval Sanhvi/Nishith Shah
Phone: 7977703913/9819298666
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar nagar, Goregaon W

Last Verified @ 6/05/21 08:49 AM

#MahaCovid",[]
PratikSantra,2021-05-06 04:15:02,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
tohidalam24,2021-05-06 04:14:57,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
SaifAli14517815,2021-05-06 04:14:49,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
itsmevteja,2021-05-06 04:14:39,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
avnsh08,2021-05-06 04:14:36,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
iam_nagendra95,2021-05-06 04:13:31,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
Gautham_404,2021-05-06 04:13:20,"#CovidInfoAlert
#Verified
#MUMBAI
#Oxygen cylinders available
VEER Foundation
Name: Dhaval Sanhvi (7977703913) 
Location: Gundecha Aradhna Bhawan, Plot No 92/93, road no-5, Jawahar Nagar, Goregaon west","[{'text': 'CovidInfoAlert', 'indices': [21, 36]}, {'text': 'Verified', 'indices': [37, 46]}, {'text': 'MUMBAI', 'indices': [47, 54]}, {'text': 'Oxygen', 'indices': [55, 62]}]"
kausmazum,2021-05-06 04:13:08,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
opalcurl,2021-05-06 04:12:58,"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
MUMBAI
Oxygen concentrators of 5L available (Price- ₹55,000 + gst) 

Contact - 096193 81829
Location - Jupiter equipment
Garodia Shopping Centre 149/156 Ground Floor, behind Union Bank of India, Garodia Nagar, Ghatkopar East

Last verified @ 6/5/21, 9:12 AM",[]
iThatMatter,2021-05-06 04:12:56,"O+ #PlasmaDonor available in #Mumbai 
Please DM or reply to this tweet for further details. 

#covid_19 #covidpatients #corona #covidresources #covidindia #covidaid #helpforcovid #plasma #plasmadonation #Mumbai #plasmaavailable #PlasmaRequirement #verified https://t.co/aQEIFIbzzK","[{'text': 'PlasmaDonor', 'indices': [23, 35]}, {'text': 'Mumbai', 'indices': [49, 56]}, {'text': 'covid_19', 'indices': [114, 123]}, {'text': 'covidpatients', 'indices': [124, 138]}]"
