username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
KillerKassassin,#Canucks #LFC,,2633,407,13580,2014-09-02 02:13:43,2021-04-30 03:23:13,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
wenayack,I like ice cream!!🍦,,78,1,5,2021-03-20 13:08:49,2021-04-30 03:23:11,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
doggie015,,Get a warrant,224,38,2951,2009-03-29 07:09:34,2021-04-30 03:23:10,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Escobomba,Fruity Pebbles is my favorite cereal,Los Angeles,200,42,5580,2016-07-21 08:17:32,2021-04-30 03:23:05,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
MdEnayatAnsari1,Have a big dream❣️,,241,7,233,2017-02-03 09:11:59,2021-04-30 03:23:05,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ShannonAlcorn,"Hey I’m a Entrepreneur, Technology Enthusiast and Video Games fan. I’m also a #YouTube Content Creator! #YouTuber #NoSleepTeam","Springfield, Mo",318,442,34760,2011-03-04 04:21:11,2021-04-30 03:23:04,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
itsnoahofficial,he/him,"Virginia, USA",318,86,57,2020-02-07 01:54:01,2021-04-30 03:22:53,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
DrSU1712,"Lost between 2 realms of reality, and in perpetual search of that one spark of brilliance. Finally back home after years. Ex Medico @manipaluni @imperialcollege","Cochin, India",1410,179,985,2016-01-25 09:57:00,2021-04-30 03:22:52,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
quinn_mcginley,"im a student. i like robots, design, and politics.","Bedford, NH",103,83,1863,2019-03-28 17:29:00,2021-04-30 03:22:49,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
jokerMW4,,,77,83,2881,2009-12-06 20:44:06,2021-04-30 03:22:45,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
eddiesvt,,"Palmdale, CA",183,80,2455,2012-01-15 02:21:32,2021-04-30 03:22:43,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
drmlnr,Back to the land,Indonesia,403,135,952,2012-08-07 06:42:11,2021-04-30 03:22:40,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
charl6666,,,398,6,90,2011-09-10 21:51:17,2021-04-30 03:22:39,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Athinjeri07,"🤐

athinjerirajesh777@gmail.com",kadapa,329,56,2130,2013-08-04 15:43:34,2021-04-30 03:22:38,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Supercars_13,Petrolhead🏎️ #WithGalaxy #HalaMadrid  #kkrhaitaiyaar,,140,17,752,2021-03-30 13:50:46,2021-04-30 03:22:38,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
SubhamY59113790,"being a good human
Tech Lover ❤️
 #stufflistingsarmy 😍♥️ #Stylesquad ❤️💯",,107,11,755,2020-05-03 16:08:54,2021-04-30 03:22:33,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Remixed_Gaming_,"Born and raised in NY with a deep passion for game preservation, collecting and gaming.","Queens, NY",101,51,753,2020-03-25 07:39:30,2021-04-30 03:22:30,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
paintedclouds,This is a LinkedIn hate account.,,130,80,8010,2013-08-26 14:15:31,2021-04-30 03:22:26,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
k_kjong,Gadget enthusiast. Football fan. Be bored. Let your mind wanders. Be lost in thoughts.,"Jakarta, Indonesia",95,105,6157,2009-08-09 08:43:52,2021-04-30 03:22:18,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Ben82234751,"“Always sus, never not sus” - @jennasilicon. #StopAsianHate #BlackLivesMatter. “Professional” account","Houston, TX",585,697,18162,2018-06-28 00:19:30,2021-04-30 03:22:15,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
phacyst,,केदारखंड ,668,58,24185,2020-06-26 06:55:21,2021-04-30 03:22:12,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
IamTirkey,,,209,54,2555,2013-12-29 13:04:46,2021-04-30 03:22:09,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
thatrandomgeekk,"Write Product Reviews and Shoots 60FPS at @theunbiasedblog Ex:-@pctabletin |
20 | Coffee and Gadgets is all I want / Cinematographer / Moody Photographer","New Delhi, India",128,517,4854,2016-09-04 18:10:13,2021-04-30 03:22:07,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Brojangles850,Monorail Enthusiast,"Jacksonville, AL",209,26,389,2017-01-24 15:44:30,2021-04-30 03:21:51,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ken147,"Tech geek, Whovian, Trekker.","Westfield, MA",39,63,6216,2008-12-08 21:11:52,2021-04-30 03:21:47,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
atchuth23,,,365,10,36,2013-04-14 08:18:52,2021-04-30 03:21:44,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
rohankhatri24,Tech enthusiast.,"Palanpur, India",36,51,680,2015-04-12 04:01:51,2021-04-30 03:21:38,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
maybeimbrandon,always just lurkin' • he/him • 🕖 PST,Gardena ,500,142,21441,2010-02-09 22:34:21,2021-04-30 03:21:37,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Fnnava,🇲🇽🇺🇸 | ⟭⟬ ⟬⟭,,559,496,35817,2011-07-31 01:44:49,2021-04-30 03:21:34,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Raj_S_06,,,176,6,73,2020-07-13 02:45:38,2021-04-30 03:21:26,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
FantasticMr_K,The journey of a thousand miles starts with one step,Planet Earth ,144,27,9,2016-08-25 23:20:13,2021-04-30 03:21:25,811,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Santwiz,"What doesn't kill you, makes you stronger !",One and only Earth !,246,39,6356,2019-07-25 05:47:59,2021-04-30 03:21:20,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
MaskedSUS,Insert pretentious stuff about myself here.,Planet Earth,145,5,251,2020-03-24 16:04:24,2021-04-30 03:21:20,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
SirCrampsALot,with quiet words i'll lead you in and out of the dark,Possibly in your pocket. ,10,4,59,2011-07-04 02:09:43,2021-04-30 03:21:16,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
andylin248,Gamer | Railfanner | Apple Fan | Content Creator | Advocate for Better Transit | expert psbattler | Cashapp: $novalfsa,"New York, NY",739,149,5659,2014-04-20 22:35:57,2021-04-30 03:20:55,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ArundhutiDas2,Astrophile 🌌,India,280,197,1767,2017-02-08 14:48:04,2021-04-30 03:20:38,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
_Jadhusaanth12,#PCMASTERRACE,,76,5,44,2014-12-26 01:13:22,2021-04-30 03:20:34,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Mochi694,,,99,3,59,2019-10-19 17:46:07,2021-04-30 03:20:12,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
prashant__vaja,"Photographer by Hobby😘
Model and Travelling by Passion 💕
CONTEST FREAK 
Cricket is Life 🏏
Sports Addicted 😍","Gujarat, India",3999,1292,36824,2014-01-23 08:48:07,2021-04-30 03:20:12,0,"@tldtoday 🇮🇳 Thank You @tldtoday 
Finger crossed #helpindiabreathe 😷🤝💙","[{'text': 'helpindiabreathe', 'indices': [49, 66]}]"
kk5kishore,,,204,80,1066,2014-08-04 15:19:37,2021-04-30 03:20:07,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Garvit_ddy,Seeker,,74,31,1625,2019-08-10 08:01:41,2021-04-30 03:20:03,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
JmyTwenty8,Warmachine28,"New Delhi, India",360,14,277,2013-10-24 04:27:40,2021-04-30 03:19:48,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
F_R100,Okay,"London, England",218,28,331,2011-12-11 12:58:02,2021-04-30 03:19:45,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
s01r4c,Tyler Hoechlin’s biggest fan,"Fayetteville, AR",163,47,1491,2018-09-13 00:27:30,2021-04-30 03:19:39,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
SpandanNautiyal,bachelor.. techno freak.. music lover.. traveller.. love phones... well thats who I am.....,Pauri Garhwal,123,28,1048,2013-03-02 13:43:13,2021-04-30 03:19:38,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
Kushagra9000,Internetainerprenuer,India,49,5,824,2014-12-27 13:51:50,2021-04-30 03:19:38,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
GarnediSrikanth,A tech enthusiast. Visit the mentioned blog for details of cashback on every online purchase.,India,64,22,834,2015-04-20 14:35:23,2021-04-30 03:19:36,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
I_am_myself_7,"#Techy #Carguy #Realmeian #Hollywood
Got any queries regarding tech, just DM me will be happy to clear your queries ✌🏻",,153,14,660,2020-11-30 14:53:01,2021-04-30 03:19:33,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
edmund_jevon,zzzz,"Yogyakarta, Indonesia",325,86,6381,2018-04-06 03:16:46,2021-04-30 03:19:33,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ivanliew_,"Bad at CSGO, Photographer, #TranceFamily",Brunei,368,276,3303,2013-08-29 10:50:14,2021-04-30 03:19:31,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
ravhhh10,,India,279,2,648,2011-07-10 00:35:06,2021-04-30 03:19:29,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
RobertBodizs,,"Louisville, CO",54,1,65,2016-08-28 14:41:37,2021-04-30 03:19:26,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
wigglytuffy,,"Manhattan, NY",29,11,600,2009-04-03 00:45:03,2021-04-30 03:19:19,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
nzum97,"Please, be with all 5 of us, for a long long long time. Forever. - 💙

I will be stay with you till forever",,663,139,34866,2010-11-08 09:43:26,2021-04-30 03:19:08,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
NickSharpe613,On here for shits and giggles. Canada Fuck yeah! 👌😂  JAZZY IS BAE 💓😍,"Belleville, Ontario",44,5,89,2017-02-17 03:32:31,2021-04-30 03:19:00,812,"If you can’t buy a mask but want to win a purple 12 mini just simply retweet this tweet 🙏🏼💜🇮🇳

Let’s help out India 

https://t.co/5kxKk0dITb

https://t.co/0nGIadlNpb

#helpindiabreathe https://t.co/Tg8LpRbHoj",[]
