username,tweet_date,text,hashtags
krunals09,2021-05-05 05:44:46,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidResources #CovidHelp #OxygenBeds #ICUBeds
#COVIDEmergency2021",[]
shivam15517721,2021-05-05 05:43:12,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidResources #CovidHelp #OxygenBeds #ICUBeds
#COVIDEmergency2021",[]
sansheworld,2021-05-05 05:42:55,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidResources #CovidHelp #OxygenBeds #ICUBeds
#COVIDEmergency2021",[]
CVDResourcesBot,2021-05-05 05:42:29,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidResources #CovidHelp #OxygenBeds #ICUBeds
#COVIDEmergency2021",[]
saurabh_sam96,2021-05-05 05:42:23,"Oxygen and ICU Beds Available in Thane
Name: Rohini Hospital
Area: Thane West
Availability: 6 Oxygen Beds and 2 ICU beds with BiPAP ventilator support
Contact: +919769842024
Verified at 5th May, 2021 at 11:11 am
#CovidResources #CovidHelp #OxygenBeds #ICUBeds
#COVIDEmergency2021","[{'text': 'CovidResources', 'indices': [212, 227]}, {'text': 'CovidHelp', 'indices': [228, 238]}, {'text': 'OxygenBeds', 'indices': [239, 250]}, {'text': 'ICUBeds', 'indices': [251, 259]}, {'text': 'COVIDEmergency2021', 'indices': [260, 279]}]"
CVDResourcesBot,2021-05-05 05:36:44,"Oxygen and ICU Beds Available in Thane

Name: Rohini Hospital
Area: Thane West
Availability: 8 Oxygen Beds and 4 ICU beds with BiPAP ventilator support
Contact: +919769842024

Verified by us on 5th May, 2021 at 11:00 AM

#CovidResources #CovidHelp #OxygenBeds #ICUBeds",[]
projectjeevan,2021-05-05 05:36:39,"Oxygen and ICU Beds Available in Thane

Name: Rohini Hospital
Area: Thane West
Availability: 8 Oxygen Beds and 4 ICU beds with BiPAP ventilator support
Contact: +919769842024

Verified by us on 5th May, 2021 at 11:00 AM

#CovidResources #CovidHelp #OxygenBeds #ICUBeds","[{'text': 'CovidResources', 'indices': [221, 236]}, {'text': 'CovidHelp', 'indices': [237, 247]}, {'text': 'OxygenBeds', 'indices': [248, 259]}, {'text': 'ICUBeds', 'indices': [260, 268]}]"
IkshikaG,2021-05-05 03:19:30,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
MijanAhmad2,2021-05-05 02:21:06,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
wutangbland,2021-05-05 01:23:21,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Chandreyi_1985,2021-05-04 20:19:51,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
kaandalelo,2021-05-04 19:19:14,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Anirudh80270549,2021-05-04 18:35:44,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
SidnaazLasting,2021-05-04 18:32:03,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
Prabhu_DS,2021-05-04 18:25:44,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
GaneshBhoi19,2021-05-04 18:24:09,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
ferventquixotic,2021-05-04 18:18:22,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
riyahemwani1,2021-05-04 18:18:02,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
4SMSamrita,2021-05-04 18:17:18,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Gullu_ka_fan,2021-05-04 17:58:35,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Rashu02276304,2021-05-04 17:38:02,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
RetweetsMumbai,2021-05-04 17:34:08,"✅ Verified
#Mumbai(Bombay) #HospitalBeds
Rohini Hospital, Thane West | Oxygen Beds and Ventilators Available in Thane  Maharashtra
Availability: 6 Oxygen Beds2 ICU2 Ventilators1 Normal BedContact: 9769842024Veri...
👉 https://t.co/dBdHD3SQuL","[{'text': 'Mumbai', 'indices': [25, 32]}, {'text': 'HospitalBeds', 'indices': [41, 54]}]"
shrenik0911,2021-05-04 17:33:59,"✅ Verified
#Mumbai(Bombay) #HospitalBeds
Rohini Hospital, Thane West | Oxygen Beds and Ventilators Available in Thane  Maharashtra
Availability: 6 Oxygen Beds2 ICU2 Ventilators1 Normal BedContact: 9769842024Veri...
👉 https://t.co/dBdHD3SQuL","[{'text': 'Mumbai', 'indices': [25, 32]}, {'text': 'HospitalBeds', 'indices': [41, 54]}]"
CVDResourcesBot,2021-05-04 17:29:09,"✅ Verified
#Mumbai(Bombay) #HospitalBeds
Rohini Hospital, Thane West | Oxygen Beds and Ventilators Available in Thane  Maharashtra
Availability: 6 Oxygen Beds2 ICU2 Ventilators1 Normal BedContact: 9769842024Veri...
👉 https://t.co/dBdHD3SQuL","[{'text': 'Mumbai', 'indices': [25, 32]}, {'text': 'HospitalBeds', 'indices': [41, 54]}]"
ektaa_in,2021-05-04 17:29:04,"✅ Verified
#Mumbai(Bombay) #HospitalBeds
Rohini Hospital, Thane West | Oxygen Beds and Ventilators Available in Thane  Maharashtra
Availability: 6 Oxygen Beds2 ICU2 Ventilators1 Normal BedContact: 9769842024Veri...
👉 https://t.co/dBdHD3SQuL","[{'text': 'Mumbai', 'indices': [11, 18]}, {'text': 'HospitalBeds', 'indices': [27, 40]}]"
Smriti_uma,2021-05-04 16:29:32,"Oxygen Beds and Ventilators Available in Thane
Maharashtra

Rohini Hospital, Thane West

Availability: 
6 Oxygen Beds
2 ICU
2 Ventilators
1 Normal Bed

Contact: 9769842024
Verified 02/05, 5:49pm

Mumbai Thane
ICU
VentilatorBed
CovidResources 
COVID19India 
CovidIndia
#Thane",[]
Coimbatoreian1,2021-05-04 16:26:22,"Oxygen Beds and Ventilators Available in Thane
Maharashtra

Rohini Hospital, Thane West

Availability: 
6 Oxygen Beds
2 ICU
2 Ventilators
1 Normal Bed

Contact: 9769842024
Verified 02/05, 5:49pm

Mumbai Thane
ICU
VentilatorBed
CovidResources 
COVID19India 
CovidIndia
#Thane","[{'text': 'Thane', 'indices': [268, 274]}]"
WannabeSanyasin,2021-05-04 16:20:19,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
kavyaa97,2021-05-04 16:20:07,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
rajithaa_,2021-05-04 16:16:59,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
RetweetsMumbai,2021-05-04 16:11:43,"Oxygen Beds and Ventilators Available in Thane
Maharashtra

Rohini Hospital, Thane West

Availability: 
6 Oxygen Beds
2 ICU
2 Ventilators
1 Normal Bed

Contact: 9769842024
Verified 02/05, 5:49pm

#Mumbai #Thane
#ICU
#VentilatorBed
#CovidResources 
#COVID19India 
#CovidIndia","[{'text': 'Mumbai', 'indices': [196, 203]}, {'text': 'Thane', 'indices': [204, 210]}, {'text': 'ICU', 'indices': [211, 215]}, {'text': 'VentilatorBed', 'indices': [216, 230]}, {'text': 'CovidResources', 'indices': [231, 246]}, {'text': 'COVID19India', 'indices': [248, 261]}, {'text': 'CovidIndia', 'indices': [263, 274]}]"
IamRaviT7,2021-05-04 16:03:39,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Rubifan61727788,2021-05-04 15:56:38,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
BeingAabdi,2021-05-04 15:52:23,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
brievolve,2021-05-04 15:49:30,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
teriyakibeat,2021-05-04 15:49:21,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Sunipa0,2021-05-04 15:41:59,"#ThaneHelpLine : #Ventilators Beds Leads.
#Thane People cn check for the availability of beds online if they are in an emergency.
#Thane save this and check. Pls amplify.

https://t.co/HggDHa8TU4 

#Verified : 25th April'21
#Thane #SOSThane #SOSCovid","[{'text': 'ThaneHelpLine', 'indices': [17, 31]}, {'text': 'Ventilators', 'indices': [34, 46]}, {'text': 'Thane', 'indices': [59, 65]}]"
SidNaaz_News,2021-05-04 15:41:22,"#ThaneHelpLine : #Ventilators Beds Leads.
#Thane People cn check for the availability of beds online if they are in an emergency.
#Thane save this and check. Pls amplify.

https://t.co/HggDHa8TU4 

#Verified : 25th April'21
#Thane #SOSThane #SOSCovid","[{'text': 'ThaneHelpLine', 'indices': [17, 31]}, {'text': 'Ventilators', 'indices': [34, 46]}, {'text': 'Thane', 'indices': [59, 65]}]"
RohanKohli_,2021-05-04 15:40:50,"Bhiwandi, Thane, Maharashtra
ICU Beds with oxygen Available (without Ventilator)

Name: Imran Ansari
Phone: 9320038779
Location: Royal Multi-speciality Hospital
Verified at 6:51pm , 4th May
#COVIDEmergencyIndia #COVIDEmergency2021 #ICUBedwithOxygen #Thane #Maharashtra",[]
legally_stupid,2021-05-04 15:37:29,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
SunitaDSouza_,2021-05-04 15:31:19,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Snigdha43270334,2021-05-04 15:18:16,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
neerapatil_,2021-05-04 15:14:58,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
rubiholics123,2021-05-04 15:10:44,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
pawar_nitya,2021-05-04 15:09:29,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
RubiQueen10,2021-05-04 15:04:53,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
shekhawat2u,2021-05-04 15:02:39,"#Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [18, 24]}, {'text': 'Mumbai', 'indices': [25, 32]}, {'text': 'Oxygen', 'indices': [35, 42]}]"
RantingRami,2021-05-04 14:58:54,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
sejalbhagat54,2021-05-04 14:55:12,"#Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [18, 24]}, {'text': 'Mumbai', 'indices': [25, 32]}, {'text': 'Oxygen', 'indices': [35, 42]}]"
Aurora_lights1,2021-05-04 14:48:54,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
BoJackFatMan,2021-05-04 14:48:48,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
kyaayaarakshay,2021-05-04 14:48:34,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
amardasbhalla,2021-05-04 14:48:20,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Capt_Ck,2021-05-04 14:45:51,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Badgirl55227625,2021-05-04 14:45:40,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
shrutirohida,2021-05-04 14:45:37,"# Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#CovidSOS #CovidIndiaInfo #CovidResources #CovidHelp","[{'text': 'Mumbai', 'indices': [29, 36]}]"
AnkanGh37335360,2021-05-04 14:44:53,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
MoumitaBhowmik6,2021-05-04 14:44:23,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
moumitapearl,2021-05-04 14:41:15,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
AdvAjRao,2021-05-04 14:40:48,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
swastika24,2021-05-04 14:39:58,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
Gorande3,2021-05-04 14:37:06,"#Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [18, 24]}, {'text': 'Mumbai', 'indices': [25, 32]}, {'text': 'Oxygen', 'indices': [35, 42]}]"
_siddhant7,2021-05-04 14:37:03,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
RetweetsMumbai,2021-05-04 14:34:22,"#Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [18, 24]}, {'text': 'Mumbai', 'indices': [25, 32]}, {'text': 'Oxygen', 'indices': [35, 42]}]"
itsme_Hardik,2021-05-04 14:28:52,"#Thane #Mumbai 

#Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 

#HelpWarriors","[{'text': 'Thane', 'indices': [0, 6]}, {'text': 'Mumbai', 'indices': [7, 14]}, {'text': 'Oxygen', 'indices': [17, 24]}, {'text': 'HelpWarriors', 'indices': [141, 154]}]"
RetweetsMumbai,2021-05-04 14:27:38,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#COVIDRELIEF
#verified 7:40pm 4th may
#IndiaFightsCorona

https://t.co/IN4pDMU2mf

https://t.co/A1o1ham1c4","[{'text': 'Thane', 'indices': [19, 25]}, {'text': 'Mumbai', 'indices': [26, 33]}]"
_ChosenOne_27,2021-05-04 14:27:14,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#COVIDRELIEF
#verified 7:40pm 4th may
#IndiaFightsCorona

https://t.co/IN4pDMU2mf

https://t.co/A1o1ham1c4","[{'text': 'Thane', 'indices': [19, 25]}, {'text': 'Mumbai', 'indices': [26, 33]}]"
JustShutUp0_0,2021-05-04 14:25:41,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
LunghealthDoc,2021-05-04 14:25:23,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#COVIDRELIEF
#verified 7:40pm 4th may
#IndiaFightsCorona

https://t.co/IN4pDMU2mf

https://t.co/A1o1ham1c4","[{'text': 'Thane', 'indices': [0, 6]}, {'text': 'Mumbai', 'indices': [7, 14]}, {'text': 'COVIDRELIEF', 'indices': [148, 160]}, {'text': 'verified', 'indices': [161, 170]}, {'text': 'IndiaFightsCorona', 'indices': [186, 204]}]"
meh_ugh_meh,2021-05-04 14:25:12,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
CVDResourcesBot,2021-05-04 14:23:18,"Bhiwandi, Thane, Maharashtra
ICU Beds with oxygen Available (without Ventilator)

Name: Imran Ansari
Phone: 9320038779
Location: Royal Multi-speciality Hospital
Verified at 6:51pm , 4th May
#COVIDEmergencyIndia #COVIDEmergency2021 #ICUBedwithOxygen #Thane #Maharashtra",[]
akshitg2001,2021-05-04 14:23:13,"Bhiwandi, Thane, Maharashtra
ICU Beds with oxygen Available (without Ventilator)

Name: Imran Ansari
Phone: 9320038779
Location: Royal Multi-speciality Hospital
Verified at 6:51pm , 4th May
#COVIDEmergencyIndia #COVIDEmergency2021 #ICUBedwithOxygen #Thane #Maharashtra",[]
Vaishnavioffl,2021-05-04 14:21:43,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
deepakkumar_50,2021-05-04 14:18:06,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
mindspacemafia,2021-05-04 14:18:00,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
pride_emoji,2021-05-04 14:17:16,"#Thane #Mumbai 

Oxygen cylinder in Thane/Mumbai: 9082597161

Can arrange cylinders in Mumbai/Thane area

Verified at 6:50 pm on 3.5.2021 by Nihar

#ICLUVerifies","[{'text': 'Thane', 'indices': [20, 26]}, {'text': 'Mumbai', 'indices': [27, 34]}]"
