username,tweet_date,resource,req,bloodgroup,contact,cities,tweet
ArunPan18948096,2021-05-06 13:14:02,oxygen,UNKNOWN,NA,['9911112717'],['Delhi'],"Delhi

● Oxygen Refilling
● Free refill of less than 12 litre capacity
●  Address- Ploot no.11, FC-57, Block No. H- 4 and 5, Pitam Pura, New Delhi- 110034
Contact no. 9911112717

(Verified by our team--उतिष्ठ भारत)

#HESvsCorona"
varushkaforever,2021-05-06 13:13:27,oxygen,AVAILABLE,NA,[],['Delhi'],"🚨🚨🚨
#Oxygen Cylinder Home delivery available | #DelhiNCR
Shadhara, Delhi
Contact : 
+91 89024 23847
+91 73192 54458
Ekohum Foundation 
#Verified 
13.32 ;6th May 
#CovidHelp #Delhi #COVID19 https://t.co/LUlekGqL5o"
findthecolors,2021-05-06 13:12:03,plasma,AVAILABLE,NA,[],['Delhi'],"@ankit29ankit Please look here for people posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Abhishe93573655,2021-05-06 13:11:57,oxygen,AVAILABLE,NA,[],['Delhi'],"#oxygencans
#delhincr
#COVID19 
OXYGEN CANS AVAILABLE IN DELHI
VERIFIED BY NSS SBSEC ✅
@_NSSIndia @BBCIndia @timesofindia @COVIDNewsByMIB @SonuSood @Hemkunt_Fdn @WIONews @CMODelhi @TOIIndiaNews @airnewsalerts https://t.co/2NdexCrwQF"
CivildefenceDel,2021-05-06 13:10:54,oxygen,UNKNOWN,NA,[],['Delhi'],#oxygen #delhi #DelhiOxygen Verified by a friend... https://t.co/Lwh3tB61ni
findthecolors,2021-05-06 13:10:45,plasma,AVAILABLE,NA,[],['Delhi'],"@Ashish_AIPC Look at other people tweeting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
amityadav2809,2021-05-06 13:09:37,oxygen,NEED,NA,[],['Delhi'],"Anyone who is in need foe the oxygen beds/icu beds/ventilator/oxygen cylinder can contact me personally on my Instagram - i._.jerryofficial. I'm here to help you all by providing verified numbers for Delhi gaziabad gurgaon deoria noida Gorakhpur padrauna.🙏🏻 
#CovidHelpOnline https://t.co/JYdjKjWxLF"
findthecolors,2021-05-06 13:09:15,plasma,AVAILABLE,NA,[],['Delhi'],"@gauravch00 Check if there are people who are making calls and checking for availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
vnksix,2021-05-06 13:09:01,oxygen,AVAILABLE,NA,['9868827510'],['Delhi'],"@bakchodherre #DelhiFightsCorona
#DELHI
Oxygen Cylinder Refilling 24×7 Available

Name: Vinayak
Phone: 9868827510
Location: B93, Mayapuri, Delhi

Last Verified @ 06/05/21 5:25pm

#Covid19IndiaHelp #DelhiFightsCorona"
findthecolors,2021-05-06 13:08:45,plasma,AVAILABLE,NA,[],['Delhi'],"@Ashish_AIPC There are people who are making calls and checking for availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
GouMacha,2021-05-06 13:06:42,plasma,AVAILABLE,NA,['9810024272'],['Delhi'],"✅ Verified 

Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi"
nss_sbsec,2021-05-06 13:05:47,oxygen,AVAILABLE,NA,[],['Delhi'],"#oxygencans
#delhincr
#COVID19 
OXYGEN CANS AVAILABLE IN DELHI
VERIFIED BY NSS SBSEC ✅
@_NSSIndia @BBCIndia @timesofindia @COVIDNewsByMIB @SonuSood @Hemkunt_Fdn @WIONews @CMODelhi @TOIIndiaNews @airnewsalerts https://t.co/1SsIq82gSS"
findthecolors,2021-05-06 13:04:36,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@CetOrphanage Some good people are posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 13:03:52,plasma,AVAILABLE,NA,[],['Delhi'],"@satyam0978 There are people who are making calls and checking for availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
IamBihar_,2021-05-06 13:03:25,oxygen,AVAILABLE,NA,['9810024272'],['Delhi'],"@gauravch00 Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #DelhiNeedsOxygen"
andhraabbay,2021-05-06 13:03:24,oxygen,AVAILABLE,NA,[],['Delhi'],"🚨🚨🚨🚨
#Oxygen Gas is available in Nizamuddin 

Gurudwara Damdama Saab
Bharat scouts and guides Marg, Nizamuddin, New #Delhi 

Above outlet have refilling Oxygen gas for patients only 

Verified 3.12; 6/5
#OxygenInDelhiNCR #COVID19India #DelhiCovid #OxygenCylinder #COVID19 https://t.co/rnqsOXb7r0"
Sumitchaurasiaa,2021-05-06 13:03:14,plasma,NEED,['AB+'],"['9873189963', '8709193143']",['Delhi'],"*Urgent* Plasma Required
Name - Vijaya Sinha
Age - 55 Years
Blood Group - AB+ 
Hospital - Rajiv Gandhi Cancer Institute, Rohini
Contact - 
Shweta Singh 9873189963
Binay Sinha -  8709193143

Please help the patient have cancer too! #Delhi #Verified"
ansarishakeel11,2021-05-06 13:02:37,oxygen,AVAILABLE,NA,['0114354060'],['Delhi'],"Non-oxygen #Beds available at #Delhi,  Panchsheel hospital, yamuna vihar delhi

Contact number- 01143540604

Verified at 3:40 pm today

#COVID19India"
tverma332,2021-05-06 13:02:10,oxygen,AVAILABLE,NA,['9821871683'],['Delhi'],"✅ Verified

Oxygen Cylinder Available: 

Janakpuri
New Delhi

An empty 8.5kg cylinder. Cost : 12-18k And a fully filled 50Litres of oxygen cylinder. Cost around 40k-45k 

Location: Sagarpur, Near Janakpuri, New Delhi

Verified at 06/05/2021 5:30:00 PM

9821871683"
andhraabbay,2021-05-06 13:01:55,oxygen,UNKNOWN,NA,[],['Delhi'],"7 ltr oxygen cylinder 
Price - 9800
Empty cylinder
Location- krishna nagar delhi
Payment on Pickup. 
+91 98734 48344
Verified at 3:40 pm."
iamdpca14,2021-05-06 13:01:00,plasma,AVAILABLE,NA,['9810024272'],['Delhi'],"@IdlyVadaa @BloodDonorsIn Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi"
riyahemwani1,2021-05-06 13:00:55,oxygen,AVAILABLE,NA,"['9999390291', '9811494085']",['Delhi'],"#Delhi #OxygenBeds #ICUBed update 

Icu and OXYGEN Beds Available at 

Sushila Hospial

Contact :- 9999390291,9811494085

Address :- Plot No-109, Gali no.9, Safiabad Rd, Gautam Colony, Narela,Delhi 110040

#Verified ✔️ @GaneshBhoi19 

Amplyfy
#CovidSOS #CovidResources #CovidHelp https://t.co/5CFA9Kksjj"
swapna31639281,2021-05-06 13:00:39,other,AVAILABLE,NA,['91 8373904800'],['Delhi'],"normal bed availability (10) DELHI
ansari hospital sagarpur
call +91 8373904800
last #Verified 9:42pm
#CovidIndia #CovidHelp
SSRians Help In Covid Crisis"
jitender_kanwar,2021-05-06 13:00:29,oxygen,AVAILABLE,NA,['8527403747'],['Delhi'],"Oxygen Cylinder and Refill Available in Delhi

8527403747

Vaibhav Oxygen, A-38, B1 Extension, Mohan Cooperative, Industrial Area, Badarpur, Delhi

Cylinder for 1 month: 10k, 9k Returned after returning cylinder
Refill: 300 per cylinder
Verified at 5:10 PM - 06.05
-Pay on Visit"
corona_alerts,2021-05-06 13:00:05,oxygen,NEED,NA,[],['Delhi'],"SOS
Hospital ICU bed needed in Delhi.
Saturation level below 73 even after oxygen cylinder.
Please send verified leads.
#COVIDEmergencyIndia #COVIDEmergency2021 #covid19 #Delhi"
plasmabot2,2021-05-06 13:00:04,plasma,AVAILABLE,NA,['9810024272'],['Delhi'],"@Universe_in_KK @itsme_Hardik Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi"
plasmabot2,2021-05-06 13:00:04,plasma,AVAILABLE,NA,['9810024272'],['Delhi'],"@Khushixo1 @SonuSood @SoodFoundation Plasma Available - Delhi NCR

Available at Rotary Blood Bank, Noida for all blood groups. 

Contact Ravi Chopra for the same.

Verified at 06/05/2021 12:45:00 PM

Contact Number: 9810024272

#Plasma #Delhi"
drum2109,2021-05-06 12:59:54,plasma,AVAILABLE,NA,"['91 80100660', '917995204721']",['Delhi'],"@TajinderBagga Delhi Plasma Donors Available Contact + 91 8010066066, +91 98204 13725, +917995204721 They have plasma available for the following blood groups: B+, O- and O+ Verified by National Service Scheme SBSEC"
findthecolors,2021-05-06 12:59:47,plasma,AVAILABLE,NA,[],['Delhi'],"@ilmaafroz Some good people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
andhraabbay,2021-05-06 12:59:15,oxygen,AVAILABLE,NA,['8527403747'],['Delhi'],"@pandeypoonam20 @RameshAgarwalJi #Delhi #Oxygen
Cylinder &amp; Refill Available.
8527403747

Vaibhav Oxygen, A-38, B1 Extension, Mohan Cooperative, Industrial Area, Badarpur, Delhi
Cylinder for 1 month: 10 thousand rupees, 9 thousand refundable
Refill: 300 Rs per cylinder

Verified at 5:10 PM on 06.05.2021 by Bhanu"
findthecolors,2021-05-06 12:58:59,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RAJUUPMAN14 Look at other people tweeting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
tverma332,2021-05-06 12:58:01,oxygen,AVAILABLE,NA,"['9871071234', '9871179853']",['Delhi'],"✅ Verified 

Oxygen Available on Rent

Delhi NCR

Air and Care - 600/- per day rent, 35000/- security deposit refundable, SELF PICKUP

Verified at 06/05/2021 4:00:00 PM

9871071234
9871179853"
findthecolors,2021-05-06 12:57:36,plasma,AVAILABLE,NA,[],['Delhi'],"@vishesh_OO7 There are people who are making calls and checking for availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
rvrkj,2021-05-06 12:57:32,other,AVAILABLE,NA,[],"['Delhi', 'Thane']","Hospital Bed Availability

Verified✅

Retweet for max reach.
#CovidHelpOnline

Gurgaon
https://t.co/sfyDMp38XE

Delhi
https://t.co/7AyeRMsWtp

Thane
https://t.co/ZMKuMUDTFt

Bengaluru
https://t.co/ANT0j2ytBf

Andhra Pradesh
https://t.co/rcFQirAWGj"
Vertikagupta12,2021-05-06 12:57:25,plasma,AVAILABLE,NA,[],['Delhi'],"@gauravch00 Some good people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
tverma332,2021-05-06 12:56:55,oxygen,AVAILABLE,NA,['8130184210'],['Delhi'],"✅ Verified

Oxygen Cans &amp; Refill Available

Delhi NCR

Gurudwara Sri Guru Singh Sahab B Block GK-1 

**Text on Whatsapp, Don't Call**

Verified at 06/05/2021 4:00:00 PM

8130184210

#Oxygen #Delhi"
addictedhimansh,2021-05-06 12:56:40,plasma,NEED,NA,[],['Delhi'],"A+ covid recovered plasma required URGENT.
Location - Rohini, Delhi. Please provide verified leads. And RT to amplify 🙏🏻"
vishwakarma07,2021-05-06 12:56:35,oxygen,NEED,NA,['0981888333'],['Delhi'],@ipurvadwivedi @SonuSood Gurudwara Rakabganj Sahib (Delhi) ready with 250 Oxygen Beds - You can forward it to needy one - Contact No: 09818883337☝🏻☝🏻( verified )
findthecolors,2021-05-06 12:56:31,plasma,AVAILABLE,NA,[],['Delhi'],"@PrashantR__ People might be posting here about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
,,,,,,,
andhraabbay,2021-05-06 12:56:04,oxygen,AVAILABLE,NA,['9868827510'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Oxygen Cylinder Refilling 24×7 Available
Name: Vinayak
Phone: 9868827510
Location: B93, Mayapuri, Delhi
Verified @ 06/05/21 5:25pm
#delhi #DelhiCovid
#Covid19IndiaHelp #DelhiFightsCorona"
sidnaaz13love13,2021-05-06 12:55:53,oxygen,AVAILABLE,NA,['8527403747'],['Delhi'],"#Delhi #Oxygen
Cylinder &amp; Refill Available.
8527403747

Vaibhav Oxygen, A-38, B1 Extension, Mohan Cooperative, Industrial Area, Badarpur, Delhi
Cylinder for 1 month: 10 thousand rupees, 9 thousand refundable
Refill: 300 Rs per cylinder

Verified at 5:10 PM on 06.05.2021 by Bhanu"
findthecolors,2021-05-06 12:55:41,oxygen,AVAILABLE,NA,[],['Delhi'],"@namastekaybee Check if there are people who are making calls and checking for availability of oxygen in Delhi:

- https://t.co/QZa2luxEn6 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
suchandrima,2021-05-06 12:55:14,ICU Bed,AVAILABLE,NA,['9810906181'],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Home ICU Setup Available
#Delhi #DelhiCovid
Name: Dr. Diaz
Phone: 9810906181 (Whatsapp only)
Location: New Delhi

Last Verified @ 06/05/21 5:40pm

#Covid19IndiaHelp #DelhiFightsCorona"
gaurgoyal,2021-05-06 12:55:07,oxygen,NEED,NA,[],['Delhi'],#COVIDEmergencyIndia #CovidHelp #COVIDEmergency2021  need urgent help with icu bed in Delhi patient with spo2 oxygen in 70 .. late 60s .. age 36 plss share verified contacts
findthecolors,2021-05-06 12:55:05,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RAJUUPMAN14 You can check here if people are posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
suchandrima,2021-05-06 12:54:56,ICU Bed,AVAILABLE,NA,['9810906181'],['Delhi'],"#Verified
#Delhi
#Home #ICU Setup Available

Name: Dr. Diaz
Phone: 9810906181 (Whatsapp only)
Location: New Delhi

#Verified on 06/05

*PLEASE DON'T MAKE ANY ADVANCE PAYMENTS*
#SOSDelhi #DelhiCovid"
suchandrima,2021-05-06 12:54:49,ICU Bed,AVAILABLE,NA,['9810906181'],['Delhi'],"@BabaJotwani @tehseenp @sandhyafernez @DarshanNPopat @chinukofficial Would a home set up work? Copy pasting below:

White heavy check mark 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
DELHI
Home ICU Setup Available

Name: Dr. Diaz
Phone: 9810906181 (Whatsapp only)
Location: New Delhi

Last Verified @ 06/05/21 5:40pm

#Covid19IndiaHelp #DelhiFightsCorona"
findthecolors,2021-05-06 12:54:22,plasma,AVAILABLE,NA,[],['Delhi'],"@raman1971 There are people who are making calls and checking for availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:53:39,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@gauravch00 Look at other people tweeting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:53:04,plasma,AVAILABLE,NA,[],['Delhi'],"@gauravch00 There are people who are making calls and checking for availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
livenletdiepls,2021-05-06 12:52:11,oxygen,AVAILABLE,NA,['9555333324'],['Delhi'],"#CovidIndia #SOSDelhi #DelhiNeedsOxygen  #CovidDelhi verified @ 6:15 6/May 

oxygen cans Available South Delhi
Price 900
size 12L

contact: 9555333324

Please do your due diligence, do not pay in advance. Only contact point was verified. https://t.co/9qccch6Z6v"
AGuyHasNoName3,2021-05-06 12:51:16,oxygen,UNKNOWN,NA,[],['Delhi'],"Oxygen Refilling at Karyalaya, Uttam Nagar 
Karyalaye RZ 57, Jain colony  Part 1, Uttam Nagar Delhi 
Verified time- 3:30 pm
#Verifiedbyteam #Sakshiaggarwal #mohdahtishamahsan #team"
Abhishe93573655,2021-05-06 12:51:08,oxygen,AVAILABLE,NA,['9953729104'],['Delhi'],"#SAKET
#Ambulance with #Oxygen Available 

Name:Pawan Tomar
Phone: 9953729104
Location: Saket #Delhi

#Verified on 06/05

#SOSDelhi #DelhiCovid #CovidResources"
findthecolors,2021-05-06 12:50:53,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RAJUUPMAN14 People might be posting here about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:49:34,plasma,AVAILABLE,NA,[],['Delhi'],"@Khushixo1 People might be posting here about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
Gauravyadav3275,2021-05-06 12:49:22,other,AVAILABLE,NA,['0112673123'],['Delhi'],"#Verified #Delhi #CovidBeds
Covid Beds available at AIIMS Delhi
Contact: 01126731237
Verified at 2:20pm, 6thMay'2021

#CovidHelp #COVIDEmergency #CovidResources #DelhiSOS #CovidSOS #DelhiCovid #CovidIndia #COVID19 #COVIDEmergency2021 #COVIDEmergencyIndia"
sid353fg,2021-05-06 12:49:16,ICU Bed,AVAILABLE,NA,['9999390291'],['Delhi'],"ICU Bed in Delhi

Contact: 9999390291
Sushela Hospital, Narela
ICU beds available
Verified at 10:55 AM, 6th May

*let me know if no longer available"
findthecolors,2021-05-06 12:48:54,plasma,AVAILABLE,NA,[],['Delhi'],"@Niveditashri1 Please look here for people posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
iThatMatter,2021-05-06 12:48:25,oxygen,AVAILABLE,NA,['11 23972425'],['Delhi'],"#DelhiCovid #delhincr
#Tirathram #Hospital, Near Tis Hazari Metro, #Delhi
#Oxygen #Beds #available 
011 23972425
#Verified by Helping Hands at 15:55pm 6th May"
findthecolors,2021-05-06 12:48:22,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@PurohitVishwas There are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
iThatMatter,2021-05-06 12:48:21,ICU Bed,AVAILABLE,NA,['0901516336'],['Delhi'],"49 #beds including 7 #ICUbeds available in Jamia nagar, Okhla, #Delhi.
Al-shifa hospital
Contact- 09015163363
Verified
06/5/2021
5:27pm
#NCR
#covid19india
#covidindiainfo
#covidindia
#covidResources"
iThatMatter,2021-05-06 12:48:00,oxygen,AVAILABLE,NA,[],['Delhi'],"#OxygenBeds  are available in Deen Dayal Upadhayay Hospital #Delhi .
#Verified at 2:25PM, 6May

#DelhiNCR #COVID19India #COVIDIndiaSOS #CovidIndiaInfo #CovidHelp #Beds #CovidIndia #BedsAvailability #BedsAvailable"
findthecolors,2021-05-06 12:47:12,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RahulVi03123134 Some good people are posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
,,,,,,,
AnkitaJainSingh,2021-05-06 12:45:28,oxygen,AVAILABLE,NA,"['8700001648', '8709637942', '0114190141']",['Delhi'],"#Newdelhi #delhi #delhincr 
#Beds #available #General beds available (without #oxygen)
Name of #hospital-Goyal Hospital, #PaschimVihar, New Delhi
Contact:8700001648,8709637942,01141901414
#Verified by Helping Hands at 13.20pm on 06/05/2021"
findthecolors,2021-05-06 12:45:11,plasma,AVAILABLE,NA,[],['Delhi'],"@Khushixo1 You can check here if people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
AnkeVaid,2021-05-06 12:45:01,oxygen,NEED,NA,['9871778468'],['Delhi'],"Whatsapp 9871778468 for oxygen support in Delhi. Verified by Sama volunteers today at 2:51PM. 
Note: Please use your own discretion, while purchasing.  #SOSDelhi #DelhiFightsCorona #DelhiNeedsOxygen"
AnkitaJainSingh,2021-05-06 12:44:51,oxygen,AVAILABLE,NA,"['8588890999', '7291970608', '0112990111']",['Delhi'],"#Newdelhi #delhi #delhincr
#Beds #available- #General beds(without #oxygen)
Name of #Hospital-HAHC Hospital,New Delhi
Contact:8588890999,7291970608,01129901111
#Verified by Helping Hands at 13:24pm on 06/05/2021"
AnkeVaid,2021-05-06 12:44:50,oxygen,NEED,NA,['9350232671'],['Delhi'],Contact Shri Shyam Gases for oxygen refilling in Delhi at 9350232671. Verified by Sama team at 2.37 PM.  #SOSDelhi #DelhiFightsCorona #DelhiNeedsOxygen
AnkeVaid,2021-05-06 12:44:49,oxygen,AVAILABLE,NA,['9899676015'],['Delhi'],To purchase oxygen concentrators in Delhi contact - 9899676015. Delivery available. Verified by Sama team at 2.41PM. #SOSDelhi #DelhiFightsCorona #DelhiNeedsOxygen
equitygod,2021-05-06 12:43:26,oxygen,AVAILABLE,NA,"['9267964858', '9811700960']",['Delhi'],"VERIFIED 100% 
Oxygen Refilling
Contact :9267964858  9811700960
Shadra, Delhi
Night refilling also available in emergency cases..
Documents for emergency should be shown for refilling
@DillikiBiili @vivbajaj @pulkit312 @kapildhama @nakulvibhor @Abhishekkar_ 
PLS RT
SAVE LIFE"
sidnaazian_a,2021-05-06 12:42:31,oxygen,AVAILABLE,NA,['90\n93100805'],['Delhi'],"#COVIDEmergencyIndia 
#COVIDEmergency 
#CovidHelp 

#OxygenBeds available in CWG Akshardham, #Delhi 
Oxygen level should be more than 90
9310080537
Verified at 12:00PM, 6May

#Beds #BedsAvailability #DelhiNCR  #COVID19India #Covid19IndiaHelp #Noida #Ghaziabad"
PriyaSidHeart,2021-05-06 12:42:23,oxygen,AVAILABLE,NA,['0117121212'],['Delhi'],"Verified:- 01:00 pm 6th May 

#DELHI Oxygen/ Ventilator Beds available Name: Max Hospital Phone: 01171212121 Location: 1, 2, Press Enclave Marg, Saket Institutional Area, Saket Delhi HospitalBeds 
━━━━━━━━━━━━━
 #Covid19IndiaHelp #COVIDIndiaSOS
#COVIDEmergencyIndia"
findthecolors,2021-05-06 12:42:02,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@Mr_kasimkhan786 People might be posting here about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:41:17,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@RAJUUPMAN14 Check if there are people who are making calls and checking for availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
vnksix,2021-05-06 12:41:11,ICU Bed,AVAILABLE,NA,['9810906181'],['Delhi'],"DELHI
Home ICU Setup Available

Name: Dr. Diaz
Phone: 9810906181 (Whatsapp only)
Location: New Delhi

Last Verified @ 06/05/21 5:40pm

#Covid19IndiaHelp #DelhiFightsCorona"
DeSakshi,2021-05-06 12:40:54,oxygen,AVAILABLE,NA,[],['Delhi'],"✅ 𝐕𝐞𝐫𝐢𝐟𝐢𝐞𝐝
SOUTH DELHI
12L Oxygen Cans Available
#Delhi #DelhiCovid
Courier from wefast available.

Phone: 955533324
Location: Badarpur, South Delhi

Last Verified @ 5/6/21 5:45PM

#DelhiCovid #Covid19IndiaHelp 
#O2cans"
GawdiyaaMukesh,2021-05-06 12:40:30,ICU Bed,NEED,NA,[],['Delhi'],Urgently Needed ICU BED in Delhi. Any verified leads. @yogitabhayana ma'am can something be done 🙏🙏 https://t.co/Pf4ozsVZrZ
Meenakshi_shn,2021-05-06 12:39:37,oxygen,AVAILABLE,NA,[],['Delhi'],"Beds equipped with Oxygen Concentrators available at GTB Hospital, Shahdra, Delhi. 
Contact : 85959 48014
Personally verified : Yes ( 5/04/2021 1:47 PM )"
findthecolors,2021-05-06 12:38:27,plasma,AVAILABLE,NA,[],['Delhi'],"@carahulmishra01 You can check here if people are posting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
findthecolors,2021-05-06 12:37:17,ICU Bed,AVAILABLE,NA,[],['Delhi'],"@ajitanjum Please look here for people posting about availability of icu, bed in Delhi:

- https://t.co/69sMBvXTUb 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
ecellgu,2021-05-06 12:37:08,oxygen,AVAILABLE,NA,['9911823721'],['Delhi'],"OXYGEN REFILLING AVAILABLE!!!

  LOCATION:- Delhi
  CONTACT NO. :- 9911823721

✅Verified at 5:00pm 6/05

#covidconquer #Delhi #OxygenRefilling
#GuEcell #Galgotiasuniversity #COVID19India"
,,,,,,,
PriyaSidHeart,2021-05-06 12:37:04,oxygen,AVAILABLE,NA,[],['Delhi'],"‼️DELHI‼️
#Oxygen Refilling And #Oxygen Ambulance availability
Verified✅✅
Rt to amplify
#COVIDEmergency2021
#CovidHelp 
#COVIDSecondWave 
#Delhi
#CovidResources https://t.co/8mhWImb92o"
findthecolors,2021-05-06 12:36:47,plasma,AVAILABLE,NA,[],['Delhi'],"@BaijalRachit Look at other people tweeting about availability of plasma in Delhi:

- https://t.co/zTGKgiShn4 
- Official bed availability - https://t.co/pM59pvZEPZ

Keep checking the links. Send SMS/WhatsApp first before calling the numbers. 🙏"
sam_5ab,2021-05-06 12:36:21,oxygen,AVAILABLE,NA,['9625321386'],['Delhi'],"‼️OXYGEN CONCENTRATORS - DELHI, GURGAON ‼️

9Ltrs
1.38 lacs - bank transfer 
1.35 lacs - cash

All kinds of concentrators available from tomorrow.

9625321386

No advance only pick up.

Verified 5:48PM, 6/05
#CovidResources #Gurgaon #Delhi #CovidHelp #Oxygen #OxygenConcentrator"
